id,is_male,is_white,is_police_officer,age,resignation_date,complaint_risk,civilian_allegation_risk,current_salary,major_award_count,in_district,in_district_total_population,in_district_black_proportion,in_district_allegation_count,in_district_police_population,in_district_misconduct_rate,in_district_police_white,in_district_police_female
27085,1,1,1,45,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26829,1,0,1,40,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30868,1,0,1,53,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11065,1,1,1,65,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12279,1,1,0,33,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15269,1,1,1,41,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5956,0,1,0,46,,1,1,104628,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9590,1,0,1,53,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22906,1,0,1,58,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21671,0,1,1,43,,1,2,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23506,0,0,1,47,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5558,1,0,1,54,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18591,1,1,1,44,,1,2,87006,2,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
4262,1,1,0,50,,1,2,104628,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10632,1,0,1,52,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30400,1,0,1,54,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21387,1,0,1,43,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8743,0,0,1,39,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
18791,1,1,1,43,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13603,1,0,1,43,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11534,0,0,1,51,,1,1,78012,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6223,1,0,0,44,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4295,1,1,0,43,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
25877,0,0,1,46,,1,1,87006,2,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19564,1,1,1,43,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2071,1,1,1,42,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30290,1,1,0,39,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6530,1,0,1,50,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
18589,1,0,1,46,,1,1,75372,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9763,1,1,1,61,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2038,1,1,1,35,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3380,1,0,1,45,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3563,1,0,0,44,,1,2,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4895,1,0,1,37,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12178,1,1,1,42,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1945,1,0,1,45,,1,1,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29344,1,0,1,42,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3310,1,1,1,36,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2241,1,0,1,48,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12804,1,1,1,38,,1,2,80016,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
62,0,0,1,42,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6396,0,1,1,58,,1,1,93354,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1353,0,0,1,53,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2343,1,1,0,50,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3793,1,0,1,50,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30797,1,0,1,47,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
14670,1,0,1,45,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31879,1,0,0,50,,1,1,90024,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
15788,1,0,1,41,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19671,1,1,1,37,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19714,1,0,1,53,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8089,1,0,1,63,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30832,1,0,1,45,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24120,1,0,1,43,,1,2,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9348,0,0,1,49,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2833,1,1,1,41,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10182,1,1,0,44,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5422,1,0,1,39,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
18608,1,0,0,42,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24686,1,0,1,44,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10011,0,0,1,49,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10959,0,0,1,46,,1,1,75510,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
32164,0,0,0,53,,1,2,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
399,0,0,1,35,,1,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4445,1,0,1,46,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31019,0,0,1,46,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13104,1,0,1,53,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30112,1,0,1,55,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21325,1,1,1,46,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23913,0,0,1,59,,1,2,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21129,0,0,1,49,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21856,1,0,1,65,,1,2,86130,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20373,0,0,1,53,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
18560,1,1,1,47,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
17513,0,1,1,42,,1,1,78012,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
16109,1,0,1,58,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24472,1,1,1,35,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12463,1,0,1,68,,1,1,96060,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
14698,1,1,1,37,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24662,0,0,1,42,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11419,1,0,1,67,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5118,0,1,0,41,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24531,1,1,1,38,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22505,0,0,1,44,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7852,1,1,0,49,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
16453,0,0,1,41,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6094,0,1,1,41,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6397,1,1,0,53,,1,2,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21228,1,1,1,33,,1,1,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4880,1,0,1,59,,1,1,96060,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20439,1,0,1,57,,1,1,96060,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
15744,0,1,1,70,,1,2,80724,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28523,1,0,1,59,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24254,1,0,1,60,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
26901,1,0,1,54,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
15936,1,0,1,59,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9239,1,0,1,36,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28828,1,0,1,64,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30027,0,0,1,60,,1,1,83706,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11400,1,0,1,52,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28220,1,0,1,57,,1,1,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7917,0,0,1,62,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3388,0,1,1,41,,1,2,87006,2,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6093,0,0,1,45,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28669,1,0,1,44,,1,2,86142,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
16811,1,1,1,35,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3028,0,0,1,55,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
18054,1,0,1,44,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24499,1,0,1,61,,1,1,86130,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
27544,1,0,1,46,,1,0,90024,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3665,1,0,1,51,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24974,0,0,0,53,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24448,1,0,1,37,,1,1,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31824,0,0,0,38,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7604,1,1,1,43,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12764,0,0,0,53,,0,0,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4951,1,0,1,37,,1,1,80016,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3966,1,1,0,36,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1514,1,0,1,45,,0,1,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4919,1,1,1,39,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31448,1,0,1,50,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29742,1,0,1,48,,1,1,86142,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
16173,1,0,1,55,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13852,1,0,1,58,,1,2,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9761,0,1,1,49,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24449,0,0,1,47,,1,2,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30548,1,0,1,38,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31562,1,0,1,36,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2022,1,1,1,37,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20405,1,1,1,31,,1,1,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4386,0,0,1,32,,0,0,72510,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9474,1,0,1,32,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
17895,1,1,1,35,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19855,1,0,0,53,,1,1,121464,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30074,0,1,1,28,,0,0,72510,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
726,1,0,1,37,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
16003,1,0,1,38,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1245,0,0,0,51,,1,1,94524,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22504,1,0,0,44,,1,1,91338,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20433,1,0,0,50,,1,1,88296,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20477,1,0,0,62,,1,2,100980,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3216,1,0,0,59,,1,2,100980,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12258,1,1,0,39,,1,2,88296,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6343,1,0,0,63,,1,2,100980,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11060,1,0,1,38,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11778,1,0,0,61,,1,1,98052,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
994,1,1,0,43,,1,2,97440,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1148,1,1,0,45,,1,2,101442,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
9572,1,0,0,51,,1,1,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11615,1,1,0,46,,1,2,101442,2,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2746,1,1,0,39,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1658,1,1,0,58,,1,1,111474,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30401,1,0,0,55,,1,2,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13313,1,1,0,40,,1,2,101442,2,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13604,1,1,0,52,,1,2,107988,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29380,1,0,0,55,,1,2,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29408,1,1,0,39,,1,2,101442,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5000,1,1,0,47,,1,2,101442,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21221,1,1,0,42,,1,2,101442,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30860,1,0,0,53,,1,2,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
26120,1,0,0,56,,1,2,107988,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12640,1,0,0,60,,1,2,102978,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
6736,1,0,0,52,,1,2,107988,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30798,0,0,0,62,,1,1,111474,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31948,1,1,0,53,,1,2,107988,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
431,1,1,0,52,,1,1,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5544,1,0,0,43,,1,2,101442,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2259,1,1,0,56,,1,2,111474,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5063,1,0,0,47,,1,1,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29837,1,0,0,44,,1,2,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
32166,1,0,0,58,,1,2,107988,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30090,0,0,0,53,,1,1,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11970,0,1,0,50,,1,1,104628,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5930,1,0,0,42,,1,2,91338,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13605,1,0,1,50,,1,2,88296,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8683,1,0,0,60,,1,1,98052,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12440,1,0,0,44,,1,1,88296,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30954,1,0,0,49,,1,2,94524,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
26641,1,1,0,50,,1,1,121464,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4505,0,1,0,52,,1,1,117894,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
14086,1,1,0,53,,1,2,121464,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19163,1,1,0,49,,1,2,121464,2,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
27455,1,1,1,45,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7227,0,0,1,34,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20939,1,1,0,57,,1,1,121464,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29517,1,0,1,46,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22668,1,0,1,65,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2068,1,1,0,41,,1,2,94122,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11646,1,0,1,44,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
20484,1,0,1,44,,0,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1340,0,0,1,48,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4599,1,0,1,53,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22931,0,0,1,49,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28259,0,0,1,45,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11376,1,1,1,37,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3164,0,0,1,40,,1,2,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
26847,0,0,1,56,,1,1,92430,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7421,1,0,0,59,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2065,1,1,1,33,,1,1,72510,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8474,0,0,1,56,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31538,0,1,1,42,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28461,0,0,1,52,,1,0,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
918,1,0,1,29,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
1000,1,0,1,38,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3390,1,1,0,56,,1,1,96060,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19191,0,0,1,56,,1,1,93354,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
623,1,1,1,35,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29273,0,0,1,53,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8475,1,0,1,53,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
25203,1,0,1,43,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12057,1,0,1,40,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
17089,1,1,1,40,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23854,1,1,0,50,,1,1,90024,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10960,1,0,1,38,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23462,1,0,1,38,,1,2,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8064,1,0,1,40,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4538,1,0,1,43,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5012,1,0,1,56,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10072,1,1,0,49,,1,2,90024,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11213,1,0,1,46,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12596,0,0,0,48,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19118,0,0,1,52,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22502,1,0,1,43,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22644,1,0,1,53,,1,2,90024,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28258,1,0,1,55,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30992,1,0,1,44,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12835,1,0,1,53,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30061,1,0,0,59,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12312,1,0,1,42,,1,1,83616,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
12066,1,0,1,34,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29270,1,0,1,45,,1,2,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
27084,1,0,1,37,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3029,1,0,1,41,,1,1,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21517,1,0,1,41,,1,2,84054,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
24451,1,0,1,43,,1,1,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
15,1,1,1,39,,1,1,84054,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22226,1,0,1,45,,1,1,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28460,1,0,1,53,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29984,0,0,1,54,,1,1,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7167,1,1,0,44,,1,2,97440,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
19005,1,1,1,39,,1,2,84054,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5423,1,0,1,43,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30955,0,0,1,52,,1,1,84054,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
31952,1,0,0,43,,1,2,87006,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
933,1,0,1,46,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
7701,0,0,1,47,,1,2,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2141,0,0,1,45,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21647,1,1,1,56,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
4668,1,0,0,39,,1,2,88296,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
247,0,0,1,43,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3952,1,1,1,33,,0,0,76266,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11291,0,0,1,44,,0,0,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
22284,0,0,0,33,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10265,1,0,1,40,,0,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29627,1,1,1,42,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30424,0,1,1,64,,0,0,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
27669,1,1,1,40,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
29066,1,0,1,61,,1,1,93354,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
28544,1,0,1,44,,0,0,80016,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
11874,1,1,1,39,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23010,1,0,1,53,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
30599,1,0,1,42,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
5549,1,0,1,46,,1,0,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23429,1,0,1,40,,1,1,80016,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
398,1,0,0,50,,1,1,94524,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
3082,1,0,0,49,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
8143,1,0,1,59,,1,1,95106,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
23004,0,0,0,52,,1,2,90024,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
10482,1,0,1,61,,1,1,96060,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
21854,1,0,1,44,,1,1,87006,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
2681,0,0,1,37,,1,2,80016,1,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
13021,1,0,1,40,,1,2,84054,0,6,200391,0.1648,8199,803,0.0509,0.3064,0.2229
